Pangoro; A large, imposing panda-like Pokémon with dark fur and white patches, including a distinctive white face and chest. Its muscular body is covered in thick fur that looks rough and battle-worn. It has sharp eyes and a fierce expression, with large arms built for powerful punches. The texture of its fur is shaggy and coarse, emphasizing its brute strength and aggressive nature. "Primary type is fighting. Secondary type is dark. Abilities 0 is Iron Fist. Abilities 1 is Mold Breaker. Classification is Daunting Pokémon. Description is This Pokémon is quick to anger, and it has no problem using its prodigious strength to get its way. It lives for duels against Obstagoon."
Furfrou; An elegant, poodle-like Pokémon covered in fluffy, pristine white fur. Its fur can be groomed and trimmed into elaborate styles. It has expressive eyes and a poised demeanor. The texture of its coat is soft, voluminous, and cloud-like. Its overall silhouette is graceful and regal, reflecting a high-class aesthetic. Primary type is normal. Secondary type is nan. Abilities 0 is Fur Coat. Abilities 1 is nan. Classification is Poodle Pokémon. Description is There was an era when aristocrats would compete to see who could trim their Furfrou’s fur into the most exquisite style.
Espurr; A small, gray, cat-like Pokémon with large ears and wide, unblinking eyes. Its expression is blank and somewhat eerie, hiding intense psychic energy within. Its fur is short and smooth, with subtle hints of white around its face and ears. The body is slender and delicate, with a twitchy tail. The texture feels soft but tense, like a coiled spring ready to unleash power. "Primary type is psychic. Secondary type is nan. Abilities 0 is Keen Eye. Abilities 1 is Infiltrator. Classification is Restraint Pokémon. Description is Though Espurr’s expression never changes, behind that blank stare is an intense struggle to contain its devastating psychic power."
Meowstic; A sleek, feline Pokémon with blue and white fur. It has striking, large ears with hidden eyelike patterns on the inner surfaces. Its eyes are sharp and focused, radiating psychic power. The body is slender and agile, with smooth fur. The texture is velvety, and the hidden ear patterns give it an aura of mystery and strength. "Primary type is psychic. Secondary type is nan. Abilities 0 is Keen Eye. Abilities 1 is Infiltrator. Classification is Constraint Pokémon. Description is Revealing the eyelike patterns on the insides of its ears will unleash its psychic powers. It normally keeps the patterns hidden, however."
Honedge; A ghostly sword Pokémon with a single steel blade wrapped in a tattered blue cloth that resembles a ghostly ribbon. A single glowing eye peers from the hilt. The blade is sharp and gleams with a cold metallic shine. The cloth wraps flow and flutter like spectral tendrils. The texture contrasts hard, cold steel with soft, ethereal fabric. Primary type is steel. Secondary type is ghost. Abilities 0 is No Guard. Abilities 1 is nan. Classification is Sword Pokémon. Description is Honedge’s soul once belonged to a person who was killed a long time ago by the sword that makes up Honedge’s body.
Doublade; Twin sword Pokémon, each blade identical to Honedge’s but paired and joined. The blades rub together to create a metallic clang. Their eyes glow eerily from the hilts. The cloth wrappings twist around both swords, giving an impression of haunting movement. The texture remains a contrast of sharp metal and ghostly cloth, doubling the eerie presence. Primary type is steel. Secondary type is ghost. Abilities 0 is No Guard. Abilities 1 is nan. Classification is Sword Pokémon. Description is Honedge evolves into twins. The two blades rub together to emit a metallic sound that unnerves opponents.
Aegislash; A regal, shield-and-sword Pokémon with a large, ornate steel shield emblazoned with a red gem and a broad sword. It can shift between offensive and defensive stances. The shield’s surface is smooth but heavy-looking, with mystical runes. The sword gleams with a razor edge. Ghostly purple energy pulses around its frame. The texture combines cold steel and spectral aura. "Primary type is steel. Secondary type is ghost. Abilities 0 is Stance Change. Abilities 1 is nan. Classification is Royal Sword Pokémon. Description is In this defensive stance, Aegislash uses its steel body and a force field of spectral power to reduce the damage of any attack."
Spritzee; A small, round fairy Pokémon with fluffy, pink and purple feathers covering its body. It has a cute, puffy face and tiny wings. The scent pouch inside emits various fragrances. Its eyes are closed or half-lidded in contentment. The texture is soft and plush, like a delicate cloud of scented fluff. Primary type is fairy. Secondary type is nan. Abilities 0 is Healer. Abilities 1 is nan. Classification is Perfume Pokémon. Description is A scent pouch within this Pokémon’s body allows it to create various scents. A change in its diet will alter the fragrance it produces.
Aromatisse; A larger, elegant fairy Pokémon with thick, curly fur in pastel pinks and purples. Its fur constantly emits a powerful fragrance. It has large ears and a sweet, calm expression. The texture of the fur is dense and luxurious, almost perfumed. Its body posture is graceful and refined. Primary type is fairy. Secondary type is nan. Abilities 0 is Healer. Abilities 1 is nan. Classification is Fragrance Pokémon. Description is The scent that constantly emits from its fur is so powerful that this Pokémon’s companions will eventually lose their sense of smell.
Swirlix; A small, round Pokémon covered in fluffy, white cotton candy-like fur. Its face is cheerful with bright eyes and a wide mouth. The texture of its fur is sugary soft and light, resembling spun sugar. It bounces energetically, leaving a sweet scent in the air. Its overall appearance is playful and adorable. "Primary type is fairy. Secondary type is nan. Abilities 0 is Sweet Veil. Abilities 1 is nan. Classification is Cotton Candy Pokémon. Description is It eats its own weight in sugar every day. If it doesn’t get enough sugar, it becomes incredibly grumpy."
Slurpuff; Slightly larger than Swirlix, with a pink, cloud-like fur coat that looks creamy and soft. Its eyes are bright and curious, with a keen nose that can sniff scents precisely. The texture of its fur is velvety and thick, like whipped cream. It has a round, bouncy body. It exudes a sweet, comforting aura. "Primary type is fairy. Secondary type is nan. Abilities 0 is Sweet Veil. Abilities 1 is nan. Classification is Meringue Pokémon. Description is By taking in a person’s scent, it can sniff out their mental and physical condition. It’s hoped that this skill will have many medical applications."
Inkay; A small, squid-like Pokémon with a dark blue and black body covered in luminescent, flashing spots. Its large eyes glow with intelligence. Its tentacles are short and rounded with a smooth, rubbery texture. It spins rapidly, making its light patterns hypnotic. The texture is slick and wet, perfect for underwater stealth. Primary type is dark. Secondary type is psychic. Abilities 0 is Contrary. Abilities 1 is Suction Cups. Classification is Revolving Pokémon. Description is It spins while making its luminescent spots flash. These spots allow it to communicate with others by using different patterns of light.
Malamar; A larger, intimidating cephalopod Pokémon with dark purple and black coloring. Its tentacles are long, twisting, and lined with glowing spots. Its eyes are piercing and hypnotic. The body has a rough, leathery texture with smooth, shiny patches. Its movement is fluid but menacing, radiating hypnotic power. "Primary type is dark. Secondary type is psychic. Abilities 0 is Contrary. Abilities 1 is Suction Cups. Classification is Overturning Pokémon. Description is Gazing at its luminescent spots will quickly induce a hypnotic state, putting the observer under Malamar’s control."
Binacle; Two small, barnacle-like creatures with rough, beige shells attached to a single grayish rock base. Each has a single eye and two tiny claws. The texture is hard and jagged, resembling weathered seashells. Their rocky home is rough and porous. Together they look like a miniature fortress of shells. "Primary type is rock. Secondary type is water. Abilities 0 is Tough Claws. Abilities 1 is Sniper. Classification is Two-Handed Pokémon. Description is After two Binacle find a suitably sized rock, they adhere themselves to it and live together. They cooperate to gather food during high tide."
Barbaracle; A massive, crab-like Pokémon made up of seven Binacle units forming a humanoid figure. Each Binacle serves as a limb with claws and eyes. Its central "head" Binacle gives commands. The shell plates are thick, rugged, and barnacle-encrusted. The texture is rough, jagged, and sea-weathered, evoking a fierce coastal warrior. Primary type is rock. Secondary type is water. Abilities 0 is Tough Claws. Abilities 1 is Sniper. Classification is Collective Pokémon. Description is Seven Binacle come together to form one Barbaracle. The Binacle that serves as the head gives orders to those serving as the limbs.
Skrelp; A small, seaweed-colored fish Pokémon with a mottled green and brown body that looks like floating kelp. It has a scaly, slimy texture and fronds on its back that mimic seaweed. Its eyes are small and beady, blending into the plant-like camouflage. The body is slender and elongated. Overall, it appears as a drifting piece of ocean flora. "Primary type is poison. Secondary type is water. Abilities 0 is Poison Point. Abilities 1 is Poison Touch. Classification is Mock Kelp Pokémon. Description is It drifts in the ocean, blending in with floating seaweed. When other Pokémon come to feast on the seaweed, Skrelp feasts on them instead."
Dragalge; A large, sea dragon Pokémon with a twisted, dark brown and green body covered in leaf-like appendages. Its head resembles a draconic seahorse with sharp, intimidating eyes. The texture is rough and scaly with algae-like growths. Poisonous liquids seep from its body, corroding metal. Its form is both elegant and sinister, like a drifting underwater predator. Primary type is poison. Secondary type is dragon. Abilities 0 is Poison Point. Abilities 1 is Poison Touch. Classification is Mock Kelp Pokémon. Description is Dragalge uses a poisonous liquid capable of corroding metal to send tankers that enter its territory to the bottom of the sea.
Clauncher; A small, bright blue lobster-like Pokémon with oversized claws that look like water cannons. Its eyes are large and curious. The claws have a smooth, shiny shell texture. Its body is compact with segmented plates. The overall look is playful but ready for battle. "Primary type is water. Secondary type is nan. Abilities 0 is Mega Launcher. Abilities 1 is nan. Classification is Water Gun Pokémon. Description is Clauncher’s claws can fall off during battle, but they’ll regenerate. The meat inside the claws is popular as a delicacy in Galar."
Clawitzer; A larger lobster Pokémon with a massive water cannon claw. Its deep blue body is sleek and armored. The cannon claw is broad and powerful, marked with bright orange highlights. Its eyes are sharp and focused. The shell is hard and glossy, built for underwater combat and precision attacks. "Primary type is water. Secondary type is nan. Abilities 0 is Mega Launcher. Abilities 1 is nan. Classification is Howitzer Pokémon. Description is After using the feelers on its oversized claw to detect the location of prey, Clawitzer launches a cannonball of water at its target."
Helioptile; A small, lizard-like Pokémon with yellow skin and large frills on the sides of its head that act as solar panels. Its eyes are bright and alert. The skin texture is smooth and slightly scaly. The frills are thin and fan-like, with visible veins for energy absorption. It has a slender body built for quick, electric movements. "Primary type is electric. Secondary type is normal. Abilities 0 is Dry Skin. Abilities 1 is Sand Veil. Classification is Generator Pokémon. Description is When spread, the frills on its head act like solar panels, generating the power behind this Pokémon’s electric moves."
Heliolisk; A larger evolution of Helioptile, with longer limbs and bigger, more elaborate frills on its head. Its yellow and black striped skin is sleek and shiny. The frills spread wide like solar wings, absorbing sunlight. It has sharp eyes and a confident stance. The texture is smooth, with energy crackling visibly across its skin. "Primary type is electric. Secondary type is normal. Abilities 0 is Dry Skin. Abilities 1 is Sand Veil. Classification is Generator Pokémon. Description is A now-vanished desert culture treasured these Pokémon. Appropriately, when Heliolisk came to the Galar region, treasure came with them."
Tyrunt; A small, bipedal dinosaur Pokémon with rugged gray skin and a large, powerful jaw filled with sharp teeth. Its body is stout and covered with rough scales. The head is disproportionately large with fierce eyes and small, clawed limbs. Its tail is thick and strong. The texture is rocky and coarse, like a living relic from prehistoric times. "Primary type is rock. Secondary type is dragon. Abilities 0 is Strong Jaw. Abilities 1 is nan. Classification is Royal Heir Pokémon. Description is This is an ancient Pokémon, revived in modern times. It has a violent disposition, and it’ll tear apart anything it gets between its hefty jaws."
Tyrantrum; A gigantic, tyrannosaurus-like Pokémon with jagged red and cream scales. Its head is crowned with a spiky, jagged crest and massive jaws. The eyes blaze with a fierce, kingly glare. Its muscular body and thick legs show immense strength. The texture is rough, scaly, and battle-worn, exuding power and dominance. "Primary type is rock. Secondary type is dragon. Abilities 0 is Strong Jaw. Abilities 1 is nan. Classification is Despot Pokémon. Description is This Pokémon is from about 100,000,000 years ago. It has the presence of a king, vicious but magnificent."
Amaura; A gentle, quadrupedal dinosaur Pokémon with pale blue skin and glowing, icy spines along its back and neck. It has large, round eyes and a smooth, graceful body. Its neck is long with crystalline, horn-like appendages. The texture is smooth and frosty, shimmering like ice crystals. "Primary type is rock. Secondary type is ice. Abilities 0 is Refrigerate. Abilities 1 is nan. Classification is Tundra Pokémon. Description is This Pokémon was successfully restored from a fossil. In the past, it lived with others of its kind in cold lands where there were fewer predators."
Aurorus; A majestic, large dinosaur Pokémon covered in icy blue and cream plates with flowing aurora-like patterns along its body. Its long neck is adorned with crystalline spikes that glow softly. The eyes are calm and wise. Its tail sweeps elegantly behind it. The texture is icy and smooth, glowing with a spectral coldness. "Primary type is rock. Secondary type is ice. Abilities 0 is Refrigerate. Abilities 1 is nan. Classification is Tundra Pokémon. Description is Aurorus was restored from a fossil. It’s said that when this Pokémon howls, auroras appear in the night sky."
Sylveon; A fairy-type evolution of Eevee, covered in creamy white fur with pink and blue ribbons and bows. Its large blue eyes are gentle and expressive. The fur is soft and silky, with a flowing, ribbon-like texture on its appendages. Its overall appearance is charming and graceful. "Primary type is fairy. Secondary type is nan. Abilities 0 is Cute Charm. Abilities 1 is nan. Classification is Intertwining Pokémon. Description is By releasing enmity-erasing waves from its ribbonlike feelers, Sylveon stops any conflict."
Hawlucha; A small, muscular bird-man hybrid colored in bold reds, greens, and whites, with a luchador mask-like face and wings that spread like a champion’s cape. Its chest is puffed and its stance is always ready, as if in mid-battle pose, with claws raised and knees bent. The wings are layered like feathers but sharp-edged, giving the impression of both agility and danger. Its feathers shine like polished armor, and it moves with acrobatic grace, flipping and diving with wrestler-like flair. Its eyes are intense and focused, always scanning for the next move, with bold markings accentuating its masked appearance. "Primary type is fighting. Secondary type is flying. Abilities 0 is Limber. Abilities 1 is Unburden. Classification is Wrestling Pokémon. Description is It drives its opponents to exhaustion with its agile maneuvers, then ends the fight with a flashy finishing move."
Dedenne; Small, round body covered in soft, orange and cream fur, with large, circular ears tipped in black. Short whiskers shaped like electrical wires extend from its cheeks, crackling faintly with electricity. Tiny paws and stubby tail add to its cute, compact appearance. Its bright, beady black eyes sparkle with curiosity and energy. The cheeks glow slightly when it’s charged, lighting up like miniature lanterns. Primary type is electric. Secondary type is fairy. Abilities 0 is Cheek Pouch. Abilities 1 is Pickup. Classification is Antenna Pokémon. Description is A Dedenne’s whiskers pick up electrical waves other Dedenne send out. These Pokémon share locations of food or electricity with one another.
Carbink; Compact, crystalline body made of sparkling blue and white gems that glisten like diamonds. Small, star-shaped facets jut out along its rounded frame, reflecting light brilliantly. Short legs and stubby arms made of crystalline rock give it a sturdy but delicate look. Tiny pink core gem embedded at the center of its body pulses softly with energy. Its smooth, gem-studded surface shimmers with every movement, resembling a living jewel. "Primary type is rock. Secondary type is fairy. Abilities 0 is Clear Body. Abilities 1 is nan. Classification is Jewel Pokémon. Description is When beset by attackers, Carbink wipes them all out by firing high-energy beams from the gems embedded in its body."
Goomy; Slug-like, with a squishy, gelatinous body that is translucent purple and slimy. Its large, droopy eyes give it a perpetually sad and vulnerable expression. Short, stubby antennae with little orbs at the tips sit atop its head. The texture of its body looks like a soft, wet slime, with visible watery ripples beneath its skin. It appears almost defenseless, with no sharp features, embodying softness and fragility. "Primary type is dragon. Secondary type is nan. Abilities 0 is Sap Sipper. Abilities 1 is Hydration. Classification is Soft Tissue Pokémon. Description is Because most of its body is water, it will dry up if the weather becomes too arid. It’s considered the weakest dragon Pokémon."
Sliggoo; Thick, gooey purple body with a shiny, slick texture that looks slimy and wet. Two long, drooping antennae hang from its head, tipped with small rounded knobs. Its body is round and segmented, with folds that glisten with mucus. Small black eyes peek out from its gooey exterior, expressing slow intelligence. Despite its soft look, its slime gives off a slight acidic sheen, warning predators away. "Primary type is dragon. Secondary type is nan. Abilities 0 is Sap Sipper. Abilities 1 is Hydration. Classification is Soft Tissue Pokémon. Description is Although this Pokémon isn’t very strong, its body is coated in a caustic slime that can melt through anything, so predators steer clear of it."
Goodra; Large, dragon-like creature with a smooth, glistening lavender body coated in thick, viscous slime. It has a long neck and tail, with soft, floppy ear-like fins on its head. Big, round eyes often give it a confused, gentle, or dopey look. The skin looks slick and wet, almost like it’s constantly covered in dew. Its body shape is bulky but rounded, with stubby legs and a lovable, almost goofy posture. "Primary type is dragon. Secondary type is nan. Abilities 0 is Sap Sipper. Abilities 1 is Hydration. Classification is Dragon Pokémon. Description is Sometimes it misunderstands instructions and appears dazed or bewildered. Many Trainers don’t mind, finding this behavior to be adorable."
Klefki; Tiny, key-shaped Pokémon with a silver, metallic body shaped like a ring. Numerous small keys of different shapes and colors dangle from its ring-like frame. Its eyes are small, sharp, and bright, sitting just above the “ring” like a face. The surface gleams like polished metal with tiny scratches from its key collecting. It looks mischievous but loyal, always ready to guard or unlock secrets. "Primary type is steel. Secondary type is fairy. Abilities 0 is Prankster. Abilities 1 is nan. Classification is Key Ring Pokémon. Description is This Pokémon is constantly collecting keys. Entrust a Klefki with important keys, and the Pokémon will protect them no matter what."
Phantump; Small, ghostly Pokémon resembling a dark, hollow tree stump with glowing orange eyes. Its “head” is a cracked wooden stump with a jagged mouth carved into it. Wisps of eerie blue-green spirit smoke swirl around its body. Thin, twig-like arms stretch from the sides, tipped with small clawed fingers. The bark texture is rough and cracked, giving a spooky yet sad vibe of a trapped spirit. "Primary type is ghost. Secondary type is grass. Abilities 0 is Natural Cure. Abilities 1 is Frisk. Classification is Stump Pokémon. Description is After a lost child perished in the forest, their spirit possessed a tree stump, causing the spirit’s rebirth as this Pokémon."
Trevenant; Tall, intimidating tree-like Pokémon with a dark brown bark body and glowing red eyes. Its arms are gnarled branches ending in sharp, clawed fingers that resemble roots. Its trunk-like torso is wide and covered in mossy patches and leaf-like growths. The texture of its bark is rough and jagged, with deep grooves and knots. Dark green leaves sprout from its shoulders and head, giving it a haunted forest guardian look. "Primary type is ghost. Secondary type is grass. Abilities 0 is Natural Cure. Abilities 1 is Frisk. Classification is Elder Tree Pokémon. Description is People fear it due to a belief that it devours any who try to cut down trees in its forest, but to the Pokémon it shares its woods with, it’s kind."
Pumpkaboo; Small, round pumpkin body with a glowing, carved face that flickers with orange light. Its body is segmented with natural grooves like a real pumpkin’s skin. It has tiny black limbs poking out from the bottom and a little curly vine on top. The eyes and mouth glow eerily, shifting in shape like a jack-o'-lantern. Its surface is matte orange with subtle dark shading for a spooky but cute effect. Primary type is ghost. Secondary type is grass. Abilities 0 is Pickup. Abilities 1 is Frisk. Classification is Pumpkin Pokémon. Description is Spirits that wander this world are placed into Pumpkaboo’s body. They’re then moved on to the afterlife.
Gourgeist; Tall, slender pumpkin Pokémon with a wide, jagged grin and glowing yellow eyes. Its body looks like a flowing cloak of dark purple with pumpkin segments around the torso. Long, thin arms end in clawed fingers, moving like tendrils of shadow. The texture of the body is a mix of smooth, glossy pumpkin skin and ethereal mist. It exudes an eerie aura with ghostly whispers seeming to surround it. Primary type is ghost. Secondary type is grass. Abilities 0 is Pickup. Abilities 1 is Frisk. Classification is Pumpkin Pokémon. Description is Eerie cries emanate from its body in the dead of night. The sounds are said to be the wails of spirits who are suffering in the afterlife.
Bergmite; Small, rugged Pokémon shaped like a chunk of ice with jagged edges and a frosty sheen. Its body is a pale blue with sharp ice crystals protruding from its back. The texture is rough and frosted, like frozen rock covered in snow. It has two stubby legs and a stern, focused expression with tiny black eyes. Frost flakes constantly fall off its icy armor, creating a chilly atmosphere. "Primary type is ice. Secondary type is nan. Abilities 0 is Own Tempo. Abilities 1 is Ice Body. Classification is Ice Chunk Pokémon. Description is They chill the air around them to −150 degrees Fahrenheit, freezing the water in the air into ice that they use as armor."
Avalugg; Massive, flat-topped iceberg Pokémon with a broad, ice-like body covered in thick plates. Its body is pale blue and white with crystalline, angular edges resembling frozen cliffs. The texture looks solid and unyielding, like a glacier frozen mid-flow. Four stout legs support its heavy frame, and its face is stern with piercing dark eyes. Cracks and crevices run along its back, showing immense cold and strength. "Primary type is ice. Secondary type is nan. Abilities 0 is Own Tempo. Abilities 1 is Ice Body. Classification is Iceberg Pokémon. Description is At high latitudes, this Pokémon can be found with clusters of Bergmite on its back as it swims among the icebergs."
Noibat; Small bat-like Pokémon with huge ears that dominate its tiny purple body. Its ears are circular and pink inside, perfect for emitting ultrasonic waves. The body is round and fluffy with light purple fur and tiny wings. Sharp, black eyes gleam with intelligence, and a little fang peeks from its mouth. The wing membranes are thin and translucent with a slight shimmer in the dark. "Primary type is flying. Secondary type is dragon. Abilities 0 is Frisk. Abilities 1 is Infiltrator. Classification is Sound Wave Pokémon. Description is After nightfall, they emerge from the caves they nest in during the day. Using their ultrasonic waves, they go on the hunt for ripened fruit."
Noivern; Large, sleek bat Pokémon with a dark purple body and wide, membranous wings. Its wings have glowing turquoise rings near the edges that pulse when it emits sound. The body is slender and aerodynamic with sharp claws and a fierce face. It has two long ears tipped with neon green, standing alert to sounds. Its tail ends in a split, whip-like form adding to its menacing silhouette. "Primary type is flying. Secondary type is dragon. Abilities 0 is Frisk. Abilities 1 is Infiltrator. Classification is Sound Wave Pokémon. Description is Aggressive and cruel, this Pokémon will ruthlessly torment enemies that are helpless in the dark."
Xerneas; Majestic deer Pokémon with a shimmering blue body and glowing, multicolored antlers that resemble tree branches. Its antlers glow in radiant hues of pink, blue, yellow, and green, pulsing gently. The fur is sleek and smooth with a subtle sparkle, like starlight on its coat. Large, expressive eyes are calm and wise, framed by elegant markings. Its slender legs end in golden hooves that seem to float just above the ground. Primary type is fairy. Secondary type is nan. Abilities 0 is Fairy Aura. Abilities 1 is nan. Classification is Life Pokémon. Description is Legends say it can share eternal life. It slept for a thousand years in the form of a tree before its revival.
Yveltal; Huge, dark bird Pokémon with a black and red body, wings and tail feathers spread wide in a menacing display. Its wings are jagged with sharp edges, glowing bright red along the feathers’ tips. The body is muscular with a rough, almost armor-like texture. Glowing red eyes burn with fierce intensity beneath a pronounced brow. The claws are massive and hooked, ready to snatch and drain life energy. "Primary type is dark. Secondary type is flying. Abilities 0 is Dark Aura. Abilities 1 is nan. Classification is Destruction Pokémon. Description is When this legendary Pokémon’s wings and tail feathers spread wide and glow red, it absorbs the life force of living creatures."
Zygarde; Serpentine Pokémon with a sleek, black and neon green segmented body that coils gracefully. Hexagonal patterns glow along its sides, giving a high-tech, bio-mechanical look. The head is angular with sharp green eyes and two horn-like projections. Its body scales look smooth but firm, with a subtle metallic sheen. The tail ends in a sharp tip, hinting at its powerful, balanced nature. Primary type is dragon. Secondary type is ground. Abilities 0 is Aura Break (Standard). Abilities 1 is Power Construct (Some 10%/50%/Complete Forme). Classification is Order Pokémon. Description is This is Zygarde’s form when about half of its pieces have been assembled. It plays the role of monitoring the ecosystem.
Diancie; Small, fairy-like Pokémon with a body made of sparkling pink and white crystals that shimmer. Its crown and dress-like lower body are adorned with finely cut diamond-like gems. The face is delicate with large, bright blue eyes and a small smile. The body glows faintly with a magical light that radiates elegance. Its arms and legs are slender and appear to be made of polished crystal shards. "Primary type is rock. Secondary type is fairy. Abilities 0 is Clear Body. Abilities 1 is nan. Classification is Jewel Pokémon. Description is A sudden transformation of Carbink, its pink, glimmering body is said to be the loveliest sight in the whole world."
Hoopa; Mischievous-looking Pokémon with a round, purple body and multiple golden rings floating around it. It has a playful grin with sharp eyes glowing with magical power. Its body is small but plump with stubby limbs and horn-like appendages. The rings are smooth and metallic, orbiting around its body like portals. It exudes an aura of trickery and immense power. "Primary type is psychic. Secondary type is ghost. Abilities 0 is Magician. Abilities 1 is nan. Classification is Mischief Pokémon. Description is In its true form, it possesses a huge amount of power. Legends of its avarice tell how it once carried off an entire castle to gain the treasure hidden within."
Volcanion; Large, bulky quadruped with a deep red and dark gray body covered in steam vents. Its back sports two massive circular vents that release constant bursts of steam. The skin looks tough and rocky, with a textured surface like cooled lava. The eyes are fierce and focused, glowing orange with heat. Steam hisses and fog surrounds it, creating a mysterious, powerful aura. Primary type is fire. Secondary type is water. Abilities 0 is Water Absorb. Abilities 1 is nan. Classification is Steam Pokémon. Description is It lets out billows of steam and disappears into the dense fog. It’s said to live in mountains where humans do not tread.
Rowlet; Round, owl-like Pokémon with soft brown and cream feathers forming a leafy bow tie on its chest. Its big, dark eyes sparkle with curiosity and innocence. The body is plump and fluffy with short wings that look like leaves. Tiny feet and a small beak give it a cute, approachable appearance. The feathers have a smooth texture with subtle shading to suggest softness. "Primary type is grass. Secondary type is flying. Abilities 0 is Overgrow. Abilities 1 is nan. Classification is Grass Quill Pokémon. Description is It sends its feathers, which are as sharp as blades, flying in attack. Its legs are strong, so its kicks are also formidable."
Dartrix; Sleek owl Pokémon with sharp green and white feathers that look perfectly groomed. Its head sports a leafy crest that it preens obsessively. The eyes are half-lidded with a smug, almost arrogant expression. Its body is slim but strong, with feathers layered like a finely tailored jacket. Its wings are sharp and angular, hinting at speed and precision. "Primary type is grass. Secondary type is flying. Abilities 0 is Overgrow. Abilities 1 is nan. Classification is Blade Quill Pokémon. Description is This narcissistic Pokémon is a clean freak. If you don’t groom it diligently, it will stop listening to you."
Decidueye; Tall, hooded owl Pokémon with a flowing cloak of green and white feathers. Its piercing eyes glow with focused intensity beneath a leafy hood. The wings are feathered with sharp quill-like feathers that it uses as arrows. Its body is lean and athletic with powerful legs for stealthy movement. The texture of feathers is sleek and smooth, blending into natural camouflage. "Primary type is grass. Secondary type is ghost. Abilities 0 is Overgrow. Abilities 1 is nan. Classification is Arrow Quill Pokémon. Description is It nocks its arrow quills and shoots them at opponents. When it simply can’t afford to miss, it tugs the vine on its head to improve its focus."
Litten; Small, feline Pokémon covered in sleek black fur with fiery red stripes. Its eyes are sharp and bright yellow with a cautious, intense gaze. The fur is short and smooth, with subtle flame-like patterns on its head and back. Its body is lean and agile, with small paws and a long tail. It exudes a cool, independent vibe, wary of strangers. "Primary type is fire. Secondary type is nan. Abilities 0 is Blaze. Abilities 1 is nan. Classification is Fire Cat Pokémon. Description is If you try too hard to get close to it, it won’t open up to you. Even if you do grow close, giving it too much affection is still a no-no."
Torracat; Larger feline Pokémon with thick black fur accented by bold orange stripes. Its neck sports a fiery orange collar that glows with embers. Sharp claws and muscular limbs give it a powerful presence. The eyes burn bright yellow with fierce intensity and confidence. Its fur looks dense and sleek with subtle flickers of flame along its back. "Primary type is fire. Secondary type is nan. Abilities 0 is Blaze. Abilities 1 is nan. Classification is Fire Cat Pokémon. Description is It can act spoiled if it grows close to its Trainer. A powerful Pokémon, its sharp claws can leave its Trainer’s whole body covered in scratches."
Incineroar; Massive, muscular feline Pokémon with a fiery red and black striped body. It has a broad chest with a flaming belt-like pattern around its waist. Thick limbs end in sharp claws and its eyes blaze with competitive fire. The fur is coarse and bristly, especially around the neck and shoulders. Its stance is aggressive and confident, radiating raw power. "Primary type is fire. Secondary type is dark. Abilities 0 is Blaze. Abilities 1 is nan. Classification is Heel Pokémon. Description is Although it’s rough mannered and egotistical, it finds beating down unworthy opponents boring. It gets motivated for stronger opponents."
Popplio; Small, sea lion-like Pokémon with smooth, blue skin and large flipper-like limbs. Its nose inflates into a big, pink balloon it uses to create bubbles. Big, round eyes shine with playful curiosity. The skin looks slick and wet, perfect for swimming and playing. It has a small tail and cheerful expression, always ready for fun. Primary type is water. Secondary type is nan. Abilities 0 is Torrent. Abilities 1 is nan. Classification is Sea Lion Pokémon. Description is The balloons it inflates with its nose grow larger and larger as it practices day by day.
Brionne; Graceful, sea lion Pokémon with smooth, shiny blue and white skin. It wears a frilly collar of bubble-like spheres around its neck. The flippers are flexible and delicate, perfect for dancing. Its eyes are bright and sparkling with enthusiasm. The skin is slick and reflective, glistening like ocean waves. Primary type is water. Secondary type is nan. Abilities 0 is Torrent. Abilities 1 is nan. Classification is Pop Star Pokémon. Description is It gets excited when it sees a dance it doesn’t know. This hard worker practices diligently until it can learn that dance.
Primarina; Elegant, mermaid-like Pokémon with a flowing, white and blue body covered in scales. Long, flowing hair-like fins trail behind it in waves. The face is serene with large, expressive eyes and delicate features. Its body shines with a pearly iridescence, shimmering in light. Long flippers and tail fin resemble a graceful dancer’s movements. "Primary type is water. Secondary type is fairy. Abilities 0 is Torrent. Abilities 1 is nan. Classification is Soloist Pokémon. Description is To Primarina, every battle is a stage. It takes down its prey with beautiful singing and dancing."
Pikipek; Small woodpecker Pokémon with a black and white body and a bright red crest. Its beak is strong, sharp, and pointed for pecking wood. The feathers are sleek and glossy, with a crisp pattern. It has alert black eyes that dart quickly as it moves. The legs are thin but sturdy, ready to cling to tree trunks. Primary type is normal. Secondary type is flying. Abilities 0 is Keen Eye. Abilities 1 is Skill Link. Classification is Woodpecker Pokémon. Description is It pecks at trees with its hard beak. You can get some idea of its mood or condition from the rhythm of its pecking.
Trumbeak; Medium-sized bird Pokémon with a larger, curved beak colored black and yellow. Its body is covered in smooth black and white feathers with red highlights. The eyes are keen and observant, reflecting intelligence. Wings are broad and strong, suitable for sharp flight. The beak tip is flexible and used for a wide range of sounds. Primary type is normal. Secondary type is flying. Abilities 0 is Keen Eye. Abilities 1 is Skill Link. Classification is Bugle Beak Pokémon. Description is It can bend the tip of its beak to produce over a hundred different cries at will.
